Date,Orderid,Partyname,SKU,Asin,Quantity,Rate,Amount,Destination,Stateto,City,Pincode,Statefrom,Godown
2025-03-29,OD434008145059926100,Flipkart Store,LPB01BL,,1,1608.47,1608.47,,Bihar,,854201.0,west bengal,A92500
2025-03-29,OD434008235385061100,Flipkart Store,LTF-02,,1,2703.39,2703.39,,Tamil Nadu,,600034.0,Karnataka,SU2500
2025-03-30,OD434008266982648100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,West Bengal,,712148.0,west bengal,2W2500
2025-03-29,OD434008278593219100,Flipkart Store,CMSM01,,1,891.07,891.07,,Karnataka,,581117.0,Karnataka,SU2500
2025-03-30,OD434008279723595100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Odisha,,756168.0,west bengal,2W2500
2025-03-30,OD434008293127464100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Andhra Pradesh,,517501.0,west bengal,2W2500
2025-03-29,OD434008442626635100,Flipkart Store,LAF02,,1,4659.32,4659.32,,Kerala,,689584.0,Karnataka,SU2500
2025-03-29,OD434008588884023100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Telangana,,500097.0,Karnataka,SU2500
2025-03-29,OD434008683296381100,Flipkart Store,CMSM01,,1,891.07,891.07,,Uttar Pradesh,,201009.0,Haryana,VG2500
2025-03-30,OD434008834000233100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,West Bengal,,700034.0,west bengal,2W2500
2025-03-30,OD434008842959377100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Gujarat,,396125.0,west bengal,2W2500
2025-03-30,OD434008863012740100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Delhi,,110059.0,west bengal,2W2500
2025-03-30,OD434008939996451100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Telangana,,500042.0,west bengal,2W2500
2025-03-29,OD434008955074309100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Maharashtra,,400608.0,Maharashtra,V42500
2025-03-30,OD434009034612892100,Flipkart Store,CMSM01A,,1,1101.79,1101.79,,Tamil Nadu,,600012.0,west bengal,2W2500
2025-03-29,OD434009206608359400,Flipkart Store,LTF-01,,1,2703.39,2703.39,,Karnataka,,560043.0,west bengal,A92500
2025-03-30,OD434009237037777100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Andhra Pradesh,,534196.0,west bengal,2W2500
2025-03-30,OD434009391421439400,Flipkart Store,CMSM01A,,1,1166.96,1166.96,,Jharkhand,,827013.0,west bengal,2W2500
2025-03-30,OD434009459314998100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Tripura,,799264.0,west bengal,2W2500
2025-03-29,OD434009484847132100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Delhi,,110031.0,Haryana,VG2500
2025-03-30,OD434009709186447100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Madhya Pradesh,,452010.0,west bengal,2W2500
2025-03-29,OD434009902131246100,Flipkart Store,LSG011,,1,2964.41,2964.41,,West Bengal,,721201.0,west bengal,A92500
2025-03-29,OD434009925722436100,Flipkart Store,LTF-02,,1,2703.39,2703.39,,Bihar,,848122.0,west bengal,A92500
2025-03-30,OD434010048042647100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,431513.0,west bengal,2W2500
2025-03-30,OD434010049727401100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Kerala,,695121.0,west bengal,2W2500
2025-03-30,OD434010057226837100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Gujarat,,394601.0,west bengal,2W2500
2025-03-30,OD434010217264635100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Rajasthan,,302012.0,west bengal,2W2500
2025-03-30,OD434010231906796100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Nagaland,,797001.0,west bengal,2W2500
2025-03-30,OD434010283286780400,Flipkart Store,CMSM01,,1,891.07,891.07,,Rajasthan,,342024.0,Haryana,VG2500
2025-03-29,OD434010314428728100,Flipkart Store,CMSM01,,1,891.07,891.07,,Bihar,,846004.0,west bengal,A92500
2025-03-30,OD434010432180476100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Karnataka,,560099.0,west bengal,2W2500
2025-03-29,OD434010441770715100,Flipkart Store,CMSM01,,1,891.07,891.07,,West Bengal,,742187.0,west bengal,A92500
2025-03-30,OD434010504349592100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Karnataka,,560046.0,west bengal,2W2500
2025-03-30,OD434010579647789100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Andhra Pradesh,,534318.0,west bengal,2W2500
2025-03-30,OD434010603842406100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Karnataka,,560054.0,west bengal,2W2500
2025-03-30,OD434010696785766100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,West Bengal,,721212.0,west bengal,2W2500
2025-03-30,OD434010892744868100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Maharashtra,,400043.0,west bengal,2W2500
2025-03-29,OD434010918696454100,Flipkart Store,LAF02,,1,4266.1,4266.1,,Assam,,782003.0,west bengal,A92500
2025-03-30,OD434010980006116100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Karnataka,,560103.0,west bengal,2W2500
2025-03-29,OD434010997008530100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,Delhi,,110047.0,west bengal,A92500
2025-03-30,OD434011040328987100,Flipkart Store,CMSM01D,,1,1057.14,1057.14,,Kerala,,691578.0,west bengal,2W2500
2025-03-30,OD434011732981019100,Flipkart Store,CMSM01,,1,891.07,891.07,,Uttar Pradesh,,203205.0,Haryana,VG2500
2025-03-30,OD434011742249719100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Tamil Nadu,,603102.0,Karnataka,SU2500
2025-03-30,OD434011820722027100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Kerala,,670706.0,west bengal,2W2500
2025-03-30,OD434011885910806100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Madhya Pradesh,,452010.0,west bengal,2W2500
2025-03-30,OD434011888908764100,Flipkart Store,CMSM01,,1,891.07,891.07,,Andhra Pradesh,,533250.0,Karnataka,SU2500
2025-03-30,OD434012101416373400,Flipkart Store,CMSM01D,,1,1077.68,1077.68,,Uttar Pradesh,,202001.0,west bengal,2W2500
2025-03-30,OD434012180631321100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Madhya Pradesh,,472336.0,west bengal,2W2500
2025-03-30,OD434012279426511400,Flipkart Store,CMSM01,,1,898.21,898.21,,Kerala,,682507.0,Karnataka,SU2500
2025-03-30,OD434012306785331100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,600127.0,west bengal,2W2500
2025-03-30,OD434012379463353100,Flipkart Store,CMSM01,,1,891.07,891.07,,Maharashtra,,400089.0,Karnataka,SU2500
2025-03-30,OD434012662748239100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Tamil Nadu,,620020.0,west bengal,2W2500
2025-03-30,OD434012843476461100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Madhya Pradesh,,452012.0,Maharashtra,V42500
2025-03-30,OD434013021789461100,Flipkart Store,CMSM01,,1,891.07,891.07,,West Bengal,,733202.0,west bengal,A92500
2025-03-30,OD434013875057865100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Maharashtra,,410507.0,Maharashtra,V42500
2025-03-31,OD434014768914317100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Karnataka,,585228.0,west bengal,2W2500
2025-03-31,OD434014778335208100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Odisha,,766103.0,west bengal,2W2500
2025-03-31,OD434015361338001100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Maharashtra,,401202.0,west bengal,2W2500
2025-03-30,OD434015929797790100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,Assam,,781019.0,west bengal,A92500
2025-03-30,OD434016023963181100,Flipkart Store,LSG011,,1,2964.41,2964.41,,Telangana,,503111.0,Maharashtra,V42500
2025-03-31,OD434016041278534400,Flipkart Store,CMSM01A,,1,1166.96,1166.96,,Karnataka,,571617.0,west bengal,2W2500
2025-03-30,OD434016074341668100,Flipkart Store,LPB01BL,,1,1608.47,1608.47,,Bihar,,842001.0,west bengal,A92500
2025-03-30,OD434016164337671100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Bihar,,800007.0,west bengal,2W2500
2025-03-30,OD434016219496239100,Flipkart Store,LSG02,,1,1439.83,1439.83,,Bihar,,848202.0,Maharashtra,V42500
2025-03-30,OD434016330204267100,Flipkart Store,CMSM01,,1,891.07,891.07,,Karnataka,,572102.0,Karnataka,SU2500
2025-03-30,OD434016703204957100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Bihar,,847402.0,west bengal,2W2500
2025-03-30,OD434016717450756100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Odisha,,754142.0,west bengal,2W2500
2025-03-30,OD434016893903323100,Flipkart Store,CMSM08A2,,1,1780.36,1780.36,,Tamil Nadu,,628802.0,Karnataka,SU2500
2025-03-30,OD434017031615541100,Flipkart Store,CMSM01,,1,891.07,891.07,,West Bengal,,712408.0,west bengal,A92500
2025-03-30,OD434017420691206100,Flipkart Store,CMSM01,,1,891.07,891.07,,Tamil Nadu,,641029.0,Karnataka,SU2500
2025-03-30,OD434017560073045100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Kerala,,686508.0,Karnataka,SU2500
2025-03-30,OD434017636480618100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Gujarat,,370001.0,Maharashtra,V42500
2025-03-30,OD434017908256631100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Tamil Nadu,,603103.0,west bengal,2W2500
2025-03-30,OD434017930693470100,Flipkart Store,CMSM01,,1,891.07,891.07,,Bihar,,841241.0,west bengal,A92500
2025-03-30,OD434017992645070100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Bihar,,854301.0,west bengal,A92500
2025-03-30,OD434018123766642100,Flipkart Store,D8507,,1,2287.29,2287.29,,Kerala,,686540.0,Maharashtra,V42500
2025-03-30,OD434018124801265100,Flipkart Store,CMSM01,,1,891.07,891.07,,Madhya Pradesh,,476337.0,Haryana,VG2500
2025-03-30,OD434018242982542100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Tamil Nadu,,600068.0,west bengal,2W2500
2025-03-30,OD434018366843029100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Karnataka,,576257.0,west bengal,A92500
2025-03-30,OD434018448667812100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,Maharashtra,,410203.0,Maharashtra,V42500
2025-03-30,OD434018842452811100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Maharashtra,,421503.0,west bengal,A92500
2025-03-31,OD434018906390407100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Telangana,,500090.0,west bengal,2W2500
2025-03-30,OD434019085087003100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Maharashtra,,411048.0,west bengal,A92500
2025-03-31,OD434019161738864100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Karnataka,,577301.0,west bengal,2W2500
2025-03-31,OD434019206244915100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Tamil Nadu,,600066.0,west bengal,2W2500
2025-03-31,OD434019441918186100,Flipkart Store,CMSM01,,1,891.07,891.07,,Telangana,,506006.0,Karnataka,SU2500
2025-03-31,OD434019560341911100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Bihar,,813213.0,west bengal,2W2500
2025-03-31,OD434019716358195100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Assam,,785675.0,west bengal,2W2500
2025-03-31,OD434020098006128100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Kerala,,678601.0,west bengal,2W2500
2025-03-31,OD434020217969100100,Flipkart Store,CMSM081,,1,1680.36,1680.36,,Bihar,,800006.0,Karnataka,SU2500
2025-03-31,OD434020227719195100,Flipkart Store,LTF-02,,1,2703.39,2703.39,,Andhra Pradesh,,533305.0,Karnataka,SU2500
2025-03-31,OD434020380808649100,Flipkart Store,HY128,,1,2116.95,2116.95,,Karnataka,,560030.0,Karnataka,SU2500
2025-03-31,OD434020562770722100,Flipkart Store,CMSM08A2,,1,1780.36,1780.36,,Jharkhand,,832303.0,west bengal,A92500
2025-03-31,OD434021450065260100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,600130.0,west bengal,2W2500
2025-03-31,OD434022288640036100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Kerala,,689621.0,Karnataka,SU2500
2025-03-31,OD434022396653202100,Flipkart Store,CMSM081,,1,1680.36,1680.36,,Uttar Pradesh,,226021.0,Karnataka,SU2500
2025-03-31,OD434022450814000100,Flipkart Store,LTF-02,,1,2703.39,2703.39,,Tamil Nadu,,620001.0,Karnataka,SU2500
2025-03-31,OD434023470929431100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,West Bengal,,711201.0,west bengal,2W2500
2025-03-31,OD434024176240740100,Flipkart Store,LSG011,,1,2964.41,2964.41,,Uttarakhand,,249401.0,Maharashtra,V42500
2025-03-31,OD434024269675338100,Flipkart Store,CMSM081,,1,1680.36,1680.36,,Tamil Nadu,,631001.0,Karnataka,SU2500
2025-03-31,OD434024317488907100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Maharashtra,,411041.0,Karnataka,SU2500
2025-03-31,OD434024446036724100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,Arunachal Pradesh,,791113.0,west bengal,A92500
2025-03-31,OD434024837406525100,Flipkart Store,CMSM01,,1,891.07,891.07,,Andhra Pradesh,,530007.0,Karnataka,SU2500
2025-03-31,OD434024871184773400,Flipkart Store,CMSM01D,,1,1077.68,1077.68,,Odisha,,770013.0,west bengal,2W2500
2025-03-31,OD434025174121913100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,Maharashtra,,402203.0,west bengal,A92500
2025-03-31,OD434025181900595100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,Telangana,,504302.0,west bengal,A92500
2025-03-31,OD434025391526240100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Chhattisgarh,,495677.0,west bengal,2W2500
2025-03-31,OD434025553100717100,Flipkart Store,LPB01WH,,1,1693.22,1693.22,,West Bengal,,713519.0,west bengal,A92500
2025-03-31,OD434025678853933100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Odisha,,768027.0,west bengal,2W2500
2025-03-31,OD434025701761328100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Odisha,,752100.0,west bengal,A92500
2025-03-31,OD434025783399586100,Flipkart Store,CMSM01,,1,891.07,891.07,,Odisha,,756081.0,west bengal,A92500
2025-03-31,OD434025885976737100,Flipkart Store,CMSM01,,1,891.07,891.07,,Maharashtra,,416508.0,Karnataka,SU2500
2025-03-31,OD434025889564972100,Flipkart Store,CMSM01,,1,891.07,891.07,,Odisha,,759122.0,west bengal,A92500
2025-03-31,OD434026113274864100,Flipkart Store,CMSM081,,1,1680.36,1680.36,,Kerala,,673008.0,Karnataka,SU2500
2025-03-31,OD434026143236500100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Tamil Nadu,,621108.0,Haryana,VG2500
2025-03-31,OD434026336264895100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,628002.0,west bengal,2W2500
2025-03-31,OD434026428292387100,Flipkart Store,LAF02,,1,4659.32,4659.32,,Gujarat,,360050.0,Maharashtra,V42500
2025-03-31,OD434026788595875100,Flipkart Store,CMSM01,,1,891.07,891.07,,Madhya Pradesh,,482001.0,Karnataka,SU2500
2025-03-31,OD434027200313873400,Flipkart Store,CMSM01D,,1,1077.68,1077.68,,Andhra Pradesh,,531173.0,west bengal,2W2500
2025-03-31,OD434027797107031100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Tamil Nadu,,600051.0,west bengal,A92500
2025-03-31,OD434027875225678100,Flipkart Store,CMSM01,,1,891.07,891.07,,Karnataka,,571404.0,west bengal,A92500
2025-03-31,OD434028494036967400,Flipkart Store,LTF-02,,1,2710.17,2710.17,,Odisha,,761005.0,west bengal,A92500
2025-03-31,OD434028633921466100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,West Bengal,,700005.0,west bengal,A92500
2025-03-31,OD434028743075595100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Madhya Pradesh,,462016.0,Haryana,VG2500
2025-03-31,OD434029218844300100,Flipkart Store,CMSM01,,1,891.07,891.07,,Odisha,,766019.0,west bengal,A92500
2025-04-01,OD333862271572122100,Flipkart Store,CMSM01D,,1,891.96,891.96,,Andhra Pradesh,,517644.0,West Bengal,2W2600
2025-04-09,OD333917841613080100,Flipkart Store,CMSM081,,1,1516.96,1516.96,,Andhra Pradesh,,523303.0,West Bengal,2W2600
2025-04-09,OD333917841613080100,Flipkart Store,CMSM081,,1,1516.96,1516.96,,Andhra Pradesh,,523303.0,West Bengal,2W2600
2025-04-02,OD333923745901018100,Flipkart Store,LRM021,,1,2287.29,2287.29,,Telangana,,500092.0,Karnataka,SU2600
2025-04-05,OD333932055480665100,Flipkart Store,CMSM01D,,1,851.79,851.79,,Maharashtra,,402108.0,West Bengal,2W2600
2025-04-11,OD333967271454755100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Karnataka,,577516.0,West Bengal,2W2600
2025-04-03,OD333976320066017100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Karnataka,,580024.0,West Bengal,2W2600
2025-04-03,OD333976666574308100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Telangana,,500029.0,West Bengal,2W2600
2025-04-07,OD333982929706443100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Kerala,,686006.0,West Bengal,2W2600
2025-04-01,OD333982930401387100,Flipkart Store,CMSM01A,,1,1070.54,1070.54,,Karnataka,,586104.0,West Bengal,A92600
2025-04-01,OD333982932879163100,Flipkart Store,CMSM01A,,1,1070.54,1070.54,,Karnataka,,581314.0,West Bengal,A92600
2025-04-02,OD333983517115846100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Kerala,,678556.0,West Bengal,2W2600
2025-04-04,OD333985085442118100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Kerala,,690542.0,West Bengal,2W2600
2025-04-06,OD333991914309780100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Gujarat,,361004.0,West Bengal,2W2600
2025-04-08,OD333992313994837100,Flipkart Store,CMSM01,,1,891.07,891.07,,Tamil Nadu,,631605.0,Karnataka,SU2600
2025-04-02,OD333992849014937100,Flipkart Store,CMSM01A,,1,1070.54,1070.54,,Bihar,,821109.0,West Bengal,A92600
2025-04-06,OD333993694325472100,Flipkart Store,CMSM01,,1,891.07,891.07,,Haryana,,123102.0,West Bengal,A92600
2025-04-03,OD334000247800857100,Flipkart Store,CMSM01,,1,891.07,891.07,,Karnataka,,573210.0,West Bengal,A92600
2025-04-01,OD334000346264448400,Flipkart Store,LTF-01,,1,2710.17,2710.17,,Bihar,,802101.0,West Bengal,A92600
2025-04-16,OD334000698877172100,Flipkart Store,CMSM01C,,1,1324.11,1324.11,,Andhra Pradesh,,517619.0,West Bengal,2W2600
2025-04-01,OD334001578501155100,Flipkart Store,CMSM01,,1,891.07,891.07,,Karnataka,,573201.0,Haryana,VG2600
2025-04-01,OD334001761215434100,Flipkart Store,CMSM01,,1,891.07,891.07,,Karnataka,,560033.0,Haryana,VG2600
2025-04-01,OD334002496430836100,Flipkart Store,LSG011,,1,2951.69,2951.69,,Gujarat,,395009.0,Maharashtra,V42600
2025-04-02,OD334003037159239100,Flipkart Store,LTF-02,,1,2703.39,2703.39,,Odisha,,752054.0,West Bengal,A92600
2025-04-03,OD334003236571472100,Flipkart Store,CMSM01,,1,891.07,891.07,,Uttar Pradesh,,222002.0,Haryana,VG2600
2025-04-01,OD334003973013306100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,Tamil Nadu,,641035.0,West Bengal,A92600
2025-04-13,OD334003973013306100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,Tamil Nadu,,641035.0,West Bengal,A92600
2025-04-07,OD334007065619115100,Flipkart Store,CMSM01B,,1,1248.21,1248.21,,Tamil Nadu,,637101.0,West Bengal,2W2600
2025-04-06,OD334008665760819100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,West Bengal,,733124.0,West Bengal,2W2600
2025-04-03,OD334009997246370100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Odisha,,751014.0,West Bengal,2W2600
2025-04-04,OD334010190658201100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Assam,,782440.0,West Bengal,2W2600
2025-04-05,OD334010264675415100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Chhattisgarh,,492015.0,West Bengal,A92600
2025-04-01,OD334011167918571100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Kerala,,679326.0,Karnataka,SU2600
2025-04-01,OD334011375152968100,Flipkart Store,LTF-02,,1,2703.39,2703.39,,Tamil Nadu,,641007.0,West Bengal,A92600
2025-04-01,OD334011927553260100,Flipkart Store,CMSM01,,1,891.07,891.07,,West Bengal,,711303.0,West Bengal,A92600
2025-04-08,OD334016912386191100,Flipkart Store,LSG01,,1,3167.8,3167.8,,Maharashtra,,415311.0,West Bengal,2W2600
2025-04-01,OD334016981786074100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,West Bengal,,743372.0,West Bengal,A92600
2025-04-05,OD334016981786074100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,West Bengal,,743372.0,West Bengal,A92600
2025-04-12,OD334017479864781100,Flipkart Store,CMSM01,,1,891.07,891.07,,Tamil Nadu,,627151.0,West Bengal,A92600
2025-04-10,OD334018243165114100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Gujarat,,396445.0,West Bengal,2W2600
2025-04-03,OD334018870765746100,Flipkart Store,CMSM01,,1,891.07,891.07,,Tamil Nadu,,631003.0,West Bengal,A92600
2025-04-02,OD334019075347000100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Maharashtra,,413304.0,Karnataka,SU2600
2025-04-01,OD334019867549004100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,Odisha,,754004.0,West Bengal,A92600
2025-04-06,OD334020516377394100,Flipkart Store,CMSM01,,1,891.07,891.07,,Andhra Pradesh,,533343.0,Karnataka,SU2600
2025-04-02,OD334021186497107400,Flipkart Store,CMSM01,,1,898.21,898.21,,Manipur,,795138.0,West Bengal,A92600
2025-04-07,OD334021186497107400,Flipkart Store,CMSM01,,1,898.21,898.21,,Manipur,,795138.0,Haryana,VG2600
2025-04-03,OD334025461361532100,Flipkart Store,CMSM01,,1,891.07,891.07,,Tamil Nadu,,623701.0,Haryana,VG2600
2025-04-07,OD334025675932807100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Maharashtra,,410507.0,West Bengal,2W2600
2025-04-10,OD334026316976228100,Flipkart Store,LTF-02,,1,2703.39,2703.39,,Tamil Nadu,,606702.0,Haryana,VG2600
2025-04-08,OD334027035447486100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Kerala,,695601.0,West Bengal,2W2600
2025-04-10,OD334027229255331100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Maharashtra,,431001.0,Karnataka,SU2600
2025-04-01,OD334027495806954100,Flipkart Store,CMSM01,,1,891.07,891.07,,Uttar Pradesh,,283142.0,Haryana,VG2600
2025-04-01,OD334028414884049100,Flipkart Store,LSG011,,1,2964.41,2964.41,,Rajasthan,,341027.0,Maharashtra,V42600
2025-04-01,OD334028462229681100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,600124.0,West Bengal,2W2600
2025-04-01,OD334028637882200100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,627104.0,West Bengal,2W2600
2025-04-10,OD334028673248661100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,Tamil Nadu,,627357.0,Haryana,VG2600
2025-04-01,OD334028701022194100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Chhattisgarh,,494223.0,Haryana,VG2600
2025-04-01,OD334029033970253100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Gujarat,,391745.0,West Bengal,A92600
2025-04-01,OD334029089817942100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,Delhi,,110043.0,West Bengal,A92600
2025-04-01,OD334029191872168100,Flipkart Store,CMSM01,,1,891.07,891.07,,Gujarat,,383110.0,Haryana,VG2600
2025-04-01,OD334029209648743100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Uttar Pradesh,,274182.0,Haryana,VG2600
2025-04-01,OD334029824518088100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Kerala,,680668.0,West Bengal,A92600
2025-04-01,OD334029939399265100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Rajasthan,,302016.0,West Bengal,2W2600
2025-04-09,OD334029939399265100,Flipkart Store,CMSM01C,,1,1337.5,1337.5,,Rajasthan,,302016.0,West Bengal,2W2600
2025-04-01,OD334033029086233100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Tamil Nadu,,641302.0,West Bengal,A92600
2025-04-01,OD334033382892274100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Madhya Pradesh,,453661.0,West Bengal,2W2600
2025-04-01,OD334033859046510100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Karnataka,,560076.0,Karnataka,SU2600
2025-04-01,OD334034188833666100,Flipkart Store,LTF-02,,1,2703.39,2703.39,,Maharashtra,,415639.0,Karnataka,SU2600
2025-04-01,OD334034234205248100,Flipkart Store,CMSM01,,1,891.07,891.07,,Andhra Pradesh,,520010.0,West Bengal,A92600
2025-04-01,OD334034246206055100,Flipkart Store,LSG011,,1,2964.41,2964.41,,Odisha,,759145.0,Maharashtra,V42600
2025-04-01,OD334034321409490100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Gujarat,,360006.0,Maharashtra,V42600
2025-04-01,OD334034328326562400,Flipkart Store,CMSM01D,,1,1077.68,1077.68,,Karnataka,,560037.0,West Bengal,2W2600
2025-04-01,OD334034371427090100,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,Karnataka,,560038.0,West Bengal,A92600
2025-04-01,OD334034573302433100,Flipkart Store,LRM021,,1,2032.2,2032.2,,Uttarakhand,,249403.0,Haryana,VG2600
2025-04-01,OD334034644369079100,Flipkart Store,LPB01BL,,1,1608.47,1608.47,,Maharashtra,,444001.0,West Bengal,A92600
2025-04-01,OD334035066306844100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,Tamil Nadu,,625110.0,West Bengal,A92600
2025-04-08,OD334035293016671100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Rajasthan,,302026.0,Karnataka,SU2600
2025-04-01,OD334035293016671100,Flipkart Store,CMSM01A,,1,1159.82,1159.82,,Rajasthan,,302026.0,West Bengal,A92600
2025-04-01,OD334035552625195100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,West Bengal,,742102.0,West Bengal,A92600
2025-04-01,OD334035589795367100,Flipkart Store,CMSM01,,1,846.43,846.43,,Bihar,,800020.0,West Bengal,A92600
2025-04-14,OD334035589795367100,Flipkart Store,CMSM01,,1,846.43,846.43,,Bihar,,800020.0,West Bengal,A92600
2025-04-02,OD334036077117088100,Flipkart Store,LTF-01,,1,2703.39,2703.39,,West Bengal,,721634.0,West Bengal,A92600
